,metagenome_id,Domain,Phylum,Class,Order,Family,Genus,Species
375,3300000164_22,1.0,1.0,1.0,1.0,1.0,1.0,0.0
376,3300000164_28,1.0,1.0,1.0,1.0,0.0,0.0,0.0
377,3300000164_38,1.0,1.0,1.0,1.0,0.0,0.0,0.0
378,3300000166_4,1.0,1.0,1.0,1.0,1.0,0.0,0.0
379,3300000166_6,1.0,1.0,1.0,1.0,1.0,1.0,1.0
380,3300000167_11,1.0,1.0,1.0,1.0,0.0,0.0,0.0
381,3300000167_13,1.0,1.0,1.0,1.0,1.0,1.0,1.0
382,3300000167_19,1.0,1.0,1.0,1.0,1.0,1.0,1.0
383,3300000167_23,1.0,1.0,1.0,1.0,1.0,1.0,1.0
384,3300000167_25,1.0,1.0,1.0,1.0,1.0,0.0,0.0
385,3300000167_28,1.0,1.0,1.0,1.0,1.0,1.0,0.0
386,3300000167_6,1.0,1.0,1.0,1.0,1.0,1.0,0.0
387,3300000167_8,1.0,1.0,1.0,1.0,1.0,1.0,0.0
388,3300000169_10,1.0,1.0,1.0,1.0,1.0,0.0,0.0
389,3300000169_11,1.0,1.0,1.0,1.0,1.0,1.0,1.0
390,3300000169_12,1.0,1.0,1.0,1.0,1.0,1.0,1.0
391,3300000169_13,1.0,1.0,1.0,1.0,1.0,1.0,1.0
392,3300000169_14,1.0,1.0,1.0,1.0,1.0,0.0,0.0
393,3300000169_2,1.0,1.0,1.0,1.0,1.0,1.0,1.0
394,3300000169_5,1.0,1.0,1.0,1.0,1.0,1.0,0.0
395,3300000169_7,1.0,1.0,1.0,1.0,1.0,0.0,0.0
396,3300000169_8,1.0,1.0,1.0,1.0,0.0,0.0,0.0
397,3300000169_9,1.0,1.0,1.0,1.0,1.0,0.0,0.0
398,3300000170_10,1.0,1.0,1.0,1.0,0.0,0.0,0.0
399,3300000170_12,1.0,1.0,1.0,1.0,1.0,1.0,0.0
400,3300000170_13,1.0,1.0,1.0,1.0,1.0,1.0,1.0
401,3300000170_5,1.0,1.0,1.0,1.0,1.0,1.0,0.0
402,3300000170_6,1.0,1.0,1.0,1.0,1.0,1.0,0.0
403,3300000171_12,1.0,1.0,1.0,1.0,1.0,0.0,0.0
404,3300000171_13,1.0,1.0,1.0,1.0,1.0,1.0,1.0
405,3300000171_15,1.0,1.0,1.0,1.0,1.0,0.0,0.0
406,3300000171_17,1.0,1.0,1.0,1.0,1.0,0.0,0.0
407,3300000171_2,1.0,1.0,1.0,1.0,1.0,1.0,0.0
408,3300000172_10,1.0,1.0,1.0,1.0,1.0,1.0,0.0
409,3300000172_11,1.0,1.0,1.0,1.0,1.0,1.0,0.0
410,3300000172_14,1.0,1.0,1.0,1.0,0.0,0.0,0.0
411,3300000172_15,1.0,1.0,1.0,1.0,1.0,0.0,0.0
412,3300000172_16,1.0,1.0,1.0,1.0,1.0,1.0,0.0
413,3300000172_18,1.0,1.0,1.0,1.0,0.0,0.0,0.0
414,3300000172_2,1.0,1.0,1.0,1.0,1.0,0.0,0.0
415,3300000172_30,1.0,1.0,1.0,1.0,1.0,0.0,0.0
416,3300000172_31,1.0,1.0,1.0,1.0,1.0,1.0,0.0
417,3300000172_35,1.0,1.0,1.0,1.0,1.0,1.0,0.0
418,3300000172_5,1.0,1.0,1.0,1.0,0.0,0.0,0.0
419,3300000172_8,1.0,1.0,1.0,0.0,0.0,0.0,0.0
420,3300000173_2,1.0,1.0,1.0,1.0,1.0,1.0,1.0
421,3300000174_12,1.0,1.0,1.0,1.0,0.0,0.0,0.0
422,3300000174_8,1.0,1.0,1.0,1.0,1.0,0.0,0.0
423,3300000177_1,1.0,1.0,1.0,1.0,1.0,0.0,0.0
424,3300000179_4,1.0,1.0,1.0,1.0,1.0,1.0,1.0
425,3300000181_2,1.0,1.0,1.0,1.0,1.0,1.0,1.0
426,3300000187_12,1.0,1.0,1.0,1.0,1.0,1.0,0.0
427,3300000187_14,1.0,1.0,1.0,1.0,1.0,1.0,1.0
428,3300000187_16,1.0,1.0,1.0,1.0,1.0,1.0,1.0
429,3300000187_20,1.0,1.0,1.0,1.0,1.0,1.0,0.0
430,3300000187_7,1.0,1.0,1.0,1.0,0.0,0.0,0.0
431,3300000187_9,1.0,1.0,1.0,1.0,1.0,1.0,1.0
432,3300000188_10,1.0,1.0,1.0,1.0,1.0,1.0,0.0
433,3300000188_16,1.0,1.0,1.0,1.0,1.0,1.0,1.0
434,3300000188_3,1.0,1.0,1.0,1.0,0.0,0.0,0.0
435,3300000188_6,1.0,1.0,1.0,1.0,1.0,0.0,0.0
436,3300000188_8,1.0,1.0,1.0,1.0,1.0,0.0,0.0
437,3300000190_4,1.0,1.0,1.0,1.0,1.0,1.0,1.0
438,3300000192_10,1.0,1.0,1.0,1.0,1.0,1.0,1.0
439,3300000192_15,1.0,1.0,1.0,1.0,1.0,1.0,0.0
440,3300000192_8,1.0,1.0,1.0,1.0,0.0,0.0,0.0
441,3300000193_10,1.0,1.0,1.0,1.0,1.0,1.0,0.0
442,3300000193_12,1.0,1.0,1.0,1.0,0.0,0.0,0.0
443,3300000193_14,1.0,1.0,1.0,1.0,1.0,0.0,0.0
444,3300000193_18,1.0,1.0,1.0,1.0,1.0,1.0,0.0
445,3300000193_22,1.0,1.0,1.0,1.0,1.0,1.0,0.0
446,3300000193_23,1.0,1.0,1.0,1.0,1.0,1.0,0.0
447,3300000193_7,1.0,1.0,1.0,1.0,1.0,1.0,0.0
448,3300000195_10,1.0,1.0,1.0,1.0,1.0,1.0,1.0
449,3300000195_2,1.0,1.0,1.0,1.0,0.0,0.0,0.0
450,3300000195_6,1.0,1.0,1.0,1.0,1.0,1.0,0.0
451,3300000198_4,1.0,1.0,1.0,1.0,1.0,0.0,0.0
452,3300000198_9,1.0,1.0,1.0,1.0,0.0,0.0,0.0
453,3300000199_2,1.0,1.0,1.0,1.0,1.0,1.0,1.0
454,3300000200_3,1.0,1.0,1.0,1.0,1.0,0.0,0.0
455,3300000200_4,1.0,1.0,1.0,1.0,0.0,0.0,0.0
456,3300000200_6,1.0,1.0,1.0,1.0,1.0,1.0,0.0
457,3300000200_7,1.0,1.0,1.0,1.0,1.0,1.0,0.0
458,3300000200_9,1.0,1.0,1.0,1.0,1.0,1.0,1.0
459,3300000201_2,1.0,1.0,1.0,1.0,1.0,1.0,0.0
460,3300000201_3,1.0,1.0,1.0,1.0,1.0,1.0,0.0
461,3300000201_4,1.0,1.0,1.0,1.0,0.0,0.0,0.0
462,3300000202_1,1.0,1.0,1.0,1.0,1.0,1.0,0.0
463,3300000202_2,1.0,1.0,1.0,1.0,0.0,0.0,0.0
464,3300000202_20,1.0,1.0,1.0,1.0,1.0,1.0,1.0
465,3300000202_3,1.0,1.0,1.0,1.0,1.0,1.0,1.0
466,3300000202_5,1.0,1.0,1.0,1.0,1.0,1.0,1.0
467,3300000204_4,1.0,1.0,1.0,1.0,1.0,1.0,1.0
468,3300000205_10,1.0,1.0,1.0,1.0,1.0,1.0,0.0
469,3300000205_11,1.0,1.0,1.0,1.0,1.0,0.0,0.0
470,3300000205_12,1.0,1.0,1.0,1.0,0.0,0.0,0.0
471,3300000205_13,1.0,1.0,1.0,1.0,0.0,0.0,0.0
472,3300000205_14,1.0,1.0,1.0,1.0,1.0,0.0,0.0
473,3300000205_17,1.0,1.0,1.0,1.0,1.0,1.0,1.0
474,3300000205_18,1.0,1.0,1.0,1.0,1.0,1.0,1.0
475,3300000205_19,1.0,1.0,1.0,1.0,1.0,1.0,0.0
476,3300000205_4,1.0,1.0,1.0,1.0,1.0,1.0,0.0
477,3300000205_43,1.0,1.0,1.0,1.0,1.0,1.0,1.0
478,3300000205_5,1.0,1.0,1.0,1.0,1.0,0.0,0.0
479,3300000205_6,1.0,1.0,1.0,1.0,1.0,1.0,1.0
480,3300000205_7,1.0,1.0,1.0,1.0,1.0,0.0,0.0
481,3300000205_8,1.0,1.0,1.0,1.0,1.0,1.0,1.0
482,3300000205_9,1.0,1.0,1.0,1.0,1.0,1.0,1.0
483,3300000207_6,1.0,1.0,1.0,1.0,1.0,1.0,1.0
484,3300000208_12,1.0,1.0,1.0,1.0,1.0,0.0,0.0
485,3300000208_14,1.0,1.0,1.0,1.0,0.0,0.0,0.0
486,3300000208_15,1.0,1.0,1.0,1.0,1.0,1.0,0.0
487,3300000208_16,1.0,1.0,1.0,1.0,1.0,0.0,0.0
488,3300000208_18,1.0,1.0,1.0,1.0,1.0,1.0,1.0
489,3300000208_20,1.0,1.0,1.0,1.0,1.0,0.0,0.0
490,3300000208_21,1.0,1.0,1.0,1.0,0.0,0.0,0.0
491,3300000208_22,1.0,1.0,1.0,1.0,1.0,0.0,0.0
492,3300000208_23,1.0,1.0,1.0,1.0,1.0,1.0,0.0
493,3300000208_24,1.0,1.0,1.0,1.0,1.0,1.0,0.0
494,3300000208_26,1.0,1.0,1.0,1.0,0.0,0.0,0.0
495,3300000208_27,1.0,1.0,1.0,1.0,1.0,1.0,0.0
496,3300000208_5,1.0,1.0,1.0,1.0,1.0,0.0,0.0
497,3300000208_6,1.0,1.0,1.0,1.0,1.0,0.0,0.0
498,3300000208_9,1.0,1.0,1.0,1.0,1.0,0.0,0.0
499,3300000211_14,1.0,1.0,1.0,1.0,1.0,1.0,1.0
500,3300000211_5,1.0,1.0,1.0,1.0,1.0,0.0,0.0
501,3300000211_6,1.0,1.0,1.0,1.0,0.0,0.0,0.0
502,3300000211_9,1.0,1.0,1.0,1.0,1.0,0.0,0.0
503,3300000212_10,1.0,1.0,1.0,1.0,0.0,0.0,0.0
504,3300000212_12,1.0,1.0,1.0,1.0,1.0,1.0,0.0
505,3300000212_13,1.0,1.0,1.0,1.0,1.0,1.0,1.0
506,3300000212_15,1.0,1.0,1.0,1.0,1.0,0.0,0.0
507,3300000212_21,1.0,1.0,1.0,1.0,1.0,0.0,0.0
508,3300000212_24,1.0,1.0,1.0,1.0,1.0,1.0,0.0
509,3300000212_6,1.0,1.0,1.0,1.0,1.0,0.0,0.0
510,3300000212_7,1.0,1.0,1.0,1.0,1.0,1.0,0.0
511,3300000212_8,1.0,1.0,1.0,1.0,1.0,1.0,0.0
512,3300000213_15,1.0,1.0,1.0,1.0,1.0,1.0,0.0
513,3300000213_4,1.0,1.0,1.0,1.0,1.0,0.0,0.0
514,3300000213_5,1.0,1.0,1.0,1.0,1.0,1.0,0.0
515,3300000213_7,1.0,1.0,1.0,1.0,1.0,1.0,0.0
516,3300000213_9,1.0,1.0,1.0,1.0,0.0,0.0,0.0
517,3300000214_11,1.0,1.0,1.0,1.0,1.0,1.0,0.0
518,3300000214_3,1.0,1.0,1.0,1.0,1.0,0.0,0.0
519,3300000214_4,1.0,1.0,1.0,1.0,1.0,1.0,0.0
520,3300000214_6,1.0,1.0,1.0,1.0,1.0,1.0,0.0
521,3300000214_8,1.0,1.0,1.0,1.0,0.0,0.0,0.0
522,3300000215_11,1.0,1.0,1.0,1.0,1.0,1.0,0.0
523,3300000215_12,1.0,1.0,1.0,1.0,1.0,1.0,1.0
524,3300000215_17,1.0,1.0,1.0,1.0,1.0,1.0,1.0
525,3300000215_18,1.0,1.0,1.0,1.0,1.0,1.0,0.0
526,3300000215_19,1.0,1.0,1.0,1.0,0.0,0.0,0.0
527,3300000215_21,1.0,1.0,1.0,1.0,1.0,1.0,0.0
528,3300000215_28,1.0,1.0,1.0,1.0,1.0,1.0,1.0
529,3300000215_6,1.0,1.0,1.0,1.0,0.0,0.0,0.0
530,3300000215_7,1.0,1.0,1.0,1.0,1.0,1.0,0.0
531,3300000215_8,1.0,1.0,1.0,1.0,1.0,1.0,1.0
532,3300000216_10,1.0,1.0,1.0,1.0,1.0,1.0,0.0
533,3300000216_12,1.0,1.0,1.0,1.0,0.0,0.0,0.0
534,3300000216_14,1.0,1.0,1.0,1.0,1.0,1.0,0.0
535,3300000216_15,1.0,1.0,1.0,1.0,0.0,0.0,0.0
536,3300000216_22,1.0,1.0,1.0,1.0,1.0,0.0,0.0
537,3300000216_26,1.0,1.0,1.0,1.0,1.0,1.0,0.0
538,3300000216_30,1.0,1.0,1.0,1.0,1.0,1.0,0.0
539,3300000216_6,1.0,1.0,1.0,1.0,0.0,0.0,0.0
540,3300000216_7,1.0,1.0,1.0,1.0,1.0,0.0,0.0
541,3300000222_5,1.0,1.0,1.0,1.0,1.0,1.0,1.0
542,3300000224_7,1.0,1.0,1.0,1.0,1.0,1.0,0.0
543,3300000225_10,1.0,1.0,1.0,1.0,0.0,0.0,0.0
544,3300000225_11,1.0,1.0,1.0,1.0,1.0,1.0,0.0
545,3300000225_12,1.0,1.0,1.0,1.0,1.0,1.0,1.0
546,3300000225_8,1.0,1.0,1.0,1.0,1.0,1.0,0.0
547,3300000226_10,1.0,1.0,1.0,1.0,1.0,1.0,0.0
548,3300000226_12,1.0,1.0,1.0,1.0,1.0,1.0,0.0
549,3300000226_14,1.0,1.0,1.0,1.0,1.0,1.0,1.0
550,3300000226_15,1.0,1.0,1.0,1.0,1.0,1.0,1.0
551,3300000226_17,1.0,1.0,1.0,1.0,1.0,1.0,0.0
552,3300000226_19,1.0,1.0,1.0,1.0,1.0,1.0,0.0
553,3300000226_6,1.0,1.0,1.0,1.0,1.0,1.0,0.0
554,3300000226_9,1.0,1.0,1.0,1.0,1.0,1.0,0.0
555,3300000227_12,1.0,1.0,1.0,1.0,1.0,1.0,0.0
556,3300000227_14,1.0,1.0,1.0,1.0,0.0,0.0,0.0
557,3300000227_15,1.0,1.0,1.0,1.0,0.0,0.0,0.0
558,3300000227_16,1.0,1.0,1.0,1.0,1.0,0.0,0.0
559,3300000227_17,1.0,1.0,1.0,1.0,1.0,1.0,0.0
560,3300000227_18,1.0,1.0,0.0,0.0,0.0,0.0,0.0
561,3300000227_20,1.0,1.0,1.0,1.0,1.0,0.0,0.0
562,3300000227_21,1.0,1.0,1.0,1.0,0.0,0.0,0.0
563,3300000227_24,1.0,1.0,0.0,0.0,0.0,0.0,0.0
564,3300000227_25,1.0,1.0,1.0,1.0,1.0,0.0,0.0
565,3300000227_26,1.0,1.0,1.0,1.0,1.0,0.0,0.0
566,3300000227_27,1.0,1.0,1.0,1.0,1.0,0.0,0.0
567,3300000227_3,1.0,1.0,1.0,1.0,1.0,1.0,0.0
568,3300000227_30,1.0,1.0,1.0,1.0,1.0,1.0,0.0
569,3300000227_31,1.0,1.0,1.0,1.0,1.0,1.0,0.0
570,3300000227_32,1.0,1.0,1.0,1.0,1.0,0.0,0.0
571,3300000227_34,1.0,1.0,1.0,1.0,1.0,1.0,0.0
572,3300000227_35,1.0,1.0,1.0,1.0,1.0,1.0,0.0
573,3300000227_4,1.0,1.0,1.0,1.0,1.0,0.0,0.0
574,3300000227_40,1.0,1.0,1.0,1.0,0.0,0.0,0.0
575,3300000227_41,1.0,1.0,1.0,1.0,1.0,1.0,0.0
576,3300000227_43,1.0,1.0,1.0,1.0,1.0,0.0,0.0
577,3300000227_53,1.0,1.0,1.0,0.0,0.0,0.0,0.0
578,3300000227_54,1.0,1.0,1.0,0.0,0.0,0.0,0.0
579,3300000227_57,1.0,1.0,1.0,1.0,0.0,0.0,0.0
580,3300000227_6,1.0,1.0,1.0,1.0,1.0,1.0,0.0
581,3300000227_7,1.0,1.0,1.0,1.0,1.0,1.0,0.0
582,3300000227_8,1.0,1.0,1.0,0.0,0.0,0.0,0.0
583,3300000228_11,1.0,1.0,1.0,1.0,1.0,0.0,0.0
584,3300000228_15,1.0,1.0,1.0,1.0,1.0,0.0,0.0
585,3300000228_17,1.0,1.0,1.0,1.0,1.0,0.0,0.0
586,3300000228_18,1.0,1.0,1.0,1.0,1.0,0.0,0.0
587,3300000228_23,1.0,1.0,1.0,1.0,1.0,1.0,0.0
588,3300000228_25,1.0,1.0,1.0,1.0,1.0,1.0,0.0
589,3300000228_27,1.0,1.0,1.0,1.0,1.0,1.0,0.0
590,3300000228_29,1.0,1.0,1.0,1.0,1.0,1.0,0.0
591,3300000228_46,1.0,1.0,1.0,1.0,1.0,1.0,0.0
592,3300000228_6,1.0,1.0,1.0,1.0,0.0,0.0,0.0
593,3300000230_10,1.0,1.0,1.0,1.0,1.0,1.0,0.0
594,3300000230_12,1.0,1.0,1.0,1.0,0.0,0.0,0.0
595,3300000230_13,1.0,1.0,1.0,1.0,1.0,0.0,0.0
596,3300000230_14,1.0,1.0,1.0,1.0,1.0,1.0,0.0
597,3300000230_18,1.0,1.0,1.0,1.0,1.0,0.0,0.0
598,3300000230_24,1.0,1.0,1.0,1.0,1.0,1.0,0.0
599,3300000230_25,1.0,1.0,1.0,1.0,1.0,0.0,0.0
600,3300000230_26,1.0,1.0,1.0,1.0,1.0,1.0,0.0
601,3300000230_27,1.0,1.0,1.0,1.0,1.0,1.0,0.0
602,3300000230_29,1.0,1.0,1.0,1.0,0.0,0.0,0.0
603,3300000230_31,1.0,1.0,1.0,1.0,1.0,0.0,0.0
604,3300000230_36,1.0,1.0,1.0,1.0,1.0,1.0,0.0
605,3300000230_38,1.0,1.0,1.0,1.0,1.0,1.0,0.0
606,3300000230_4,1.0,1.0,1.0,1.0,1.0,0.0,0.0
607,3300000230_7,1.0,1.0,1.0,1.0,0.0,0.0,0.0
608,3300000231_14,1.0,1.0,1.0,1.0,0.0,0.0,0.0
609,3300000232_1,1.0,1.0,1.0,1.0,1.0,1.0,0.0
610,3300000232_18,1.0,1.0,1.0,1.0,1.0,1.0,0.0
611,3300000232_23,1.0,1.0,1.0,1.0,1.0,1.0,0.0
612,3300000232_25,1.0,1.0,1.0,1.0,1.0,0.0,0.0
613,3300000232_7,1.0,1.0,1.0,1.0,1.0,0.0,0.0
614,3300000232_8,1.0,1.0,1.0,1.0,1.0,1.0,0.0
615,3300000232_9,1.0,1.0,1.0,1.0,1.0,1.0,0.0
616,3300000233_11,1.0,1.0,1.0,1.0,1.0,1.0,0.0
617,3300000233_12,1.0,1.0,1.0,1.0,1.0,1.0,0.0
618,3300000233_14,1.0,1.0,1.0,1.0,1.0,1.0,0.0
619,3300000233_19,1.0,1.0,1.0,1.0,1.0,1.0,0.0
620,3300000233_24,1.0,1.0,1.0,1.0,1.0,1.0,0.0
621,3300000233_27,1.0,1.0,1.0,1.0,1.0,1.0,0.0
622,3300000233_30,1.0,1.0,1.0,1.0,1.0,1.0,0.0
623,3300000233_33,1.0,1.0,1.0,1.0,1.0,0.0,0.0
624,3300000233_5,1.0,1.0,1.0,1.0,1.0,1.0,0.0
625,3300000233_6,1.0,1.0,1.0,1.0,1.0,0.0,0.0
626,3300000233_7,1.0,1.0,1.0,1.0,1.0,1.0,0.0
627,3300000233_9,1.0,1.0,1.0,1.0,1.0,1.0,0.0
628,3300000234_15,1.0,1.0,1.0,1.0,1.0,1.0,0.0
629,3300000234_16,1.0,1.0,1.0,1.0,0.0,0.0,0.0
630,3300000234_17,1.0,1.0,1.0,1.0,1.0,0.0,0.0
631,3300000234_18,1.0,1.0,1.0,1.0,1.0,0.0,0.0
632,3300000234_21,1.0,1.0,1.0,1.0,1.0,0.0,0.0
633,3300000234_25,1.0,1.0,1.0,1.0,0.0,0.0,0.0
634,3300000234_27,1.0,1.0,1.0,1.0,0.0,0.0,0.0
635,3300000234_30,1.0,1.0,1.0,1.0,1.0,0.0,0.0
636,3300000234_32,1.0,1.0,1.0,1.0,1.0,0.0,0.0
637,3300000234_34,1.0,1.0,1.0,1.0,1.0,0.0,0.0
638,3300000234_35,1.0,1.0,1.0,1.0,1.0,0.0,0.0
639,3300000234_37,1.0,1.0,1.0,1.0,1.0,0.0,0.0
640,3300000234_38,1.0,1.0,1.0,1.0,1.0,1.0,0.0
641,3300000234_39,1.0,1.0,1.0,1.0,1.0,1.0,0.0
642,3300000234_42,1.0,1.0,1.0,1.0,1.0,1.0,0.0
643,3300000234_44,1.0,1.0,1.0,1.0,0.0,0.0,0.0
644,3300000234_48,1.0,1.0,1.0,1.0,1.0,1.0,0.0
645,3300000234_49,1.0,1.0,1.0,1.0,1.0,1.0,0.0
646,3300000234_50,1.0,1.0,1.0,1.0,1.0,1.0,0.0
647,3300000234_54,1.0,1.0,1.0,0.0,0.0,0.0,0.0
648,3300000234_55,1.0,1.0,1.0,1.0,1.0,0.0,0.0
649,3300000234_57,1.0,1.0,1.0,1.0,1.0,0.0,0.0
650,3300000234_64,1.0,1.0,1.0,1.0,1.0,1.0,0.0
651,3300000234_65,1.0,1.0,1.0,1.0,1.0,1.0,0.0
652,3300000235_13,1.0,1.0,1.0,1.0,1.0,1.0,0.0
653,3300000235_16,1.0,1.0,1.0,1.0,0.0,0.0,0.0
654,3300000235_17,1.0,1.0,1.0,1.0,1.0,1.0,0.0
655,3300000235_18,1.0,1.0,1.0,1.0,1.0,1.0,0.0
656,3300000235_19,1.0,1.0,1.0,1.0,1.0,1.0,0.0
657,3300000235_6,1.0,1.0,1.0,1.0,1.0,0.0,0.0
658,3300000235_7,1.0,1.0,1.0,1.0,1.0,1.0,0.0
659,3300000236_10,1.0,1.0,1.0,1.0,0.0,0.0,0.0
660,3300000236_11,1.0,1.0,1.0,1.0,1.0,1.0,0.0
661,3300000236_12,1.0,1.0,1.0,1.0,0.0,0.0,0.0
662,3300000236_4,1.0,1.0,1.0,1.0,1.0,1.0,0.0
663,3300000236_5,1.0,1.0,1.0,1.0,1.0,0.0,0.0
664,3300000236_6,1.0,1.0,1.0,1.0,1.0,0.0,0.0
665,3300000236_8,1.0,1.0,1.0,1.0,1.0,1.0,0.0
666,3300000236_9,1.0,1.0,1.0,1.0,1.0,1.0,0.0
667,3300000237_3,1.0,1.0,1.0,1.0,0.0,0.0,0.0
668,3300000237_7,1.0,1.0,1.0,1.0,1.0,1.0,0.0
669,3300000238_6,1.0,1.0,1.0,1.0,1.0,1.0,1.0
670,3300000239_11,1.0,1.0,1.0,1.0,1.0,1.0,1.0
671,3300000239_13,1.0,1.0,1.0,1.0,0.0,0.0,0.0
672,3300000239_15,1.0,1.0,1.0,1.0,1.0,1.0,0.0
673,3300000239_16,1.0,1.0,1.0,1.0,1.0,1.0,1.0
674,3300000239_21,1.0,1.0,1.0,1.0,1.0,1.0,1.0
675,3300000247_3,1.0,1.0,1.0,1.0,1.0,1.0,1.0
676,3300000248_4,1.0,1.0,1.0,1.0,1.0,1.0,1.0
677,3300000248_5,1.0,1.0,1.0,1.0,1.0,1.0,1.0
678,3300000250_6,1.0,1.0,1.0,1.0,1.0,1.0,1.0
679,3300000251_4,1.0,1.0,1.0,1.0,1.0,1.0,1.0
680,3300000252_2,1.0,1.0,1.0,1.0,1.0,1.0,1.0
681,3300000254_11,1.0,1.0,1.0,1.0,1.0,0.0,0.0
682,3300000254_14,1.0,1.0,1.0,1.0,1.0,1.0,1.0
683,3300000254_18,1.0,1.0,1.0,1.0,1.0,1.0,1.0
684,3300000254_21,1.0,1.0,1.0,1.0,1.0,1.0,0.0
685,3300000254_7,1.0,1.0,1.0,1.0,1.0,1.0,0.0
686,3300000255_10,1.0,1.0,1.0,1.0,1.0,1.0,1.0
687,3300000255_11,1.0,1.0,1.0,1.0,1.0,1.0,1.0
688,3300000255_12,1.0,1.0,1.0,1.0,1.0,1.0,1.0
689,3300000255_5,1.0,1.0,1.0,1.0,1.0,1.0,0.0
690,3300000255_8,1.0,1.0,1.0,1.0,0.0,0.0,0.0
691,3300000255_9,1.0,1.0,1.0,1.0,1.0,1.0,0.0
692,3300000256_10,1.0,1.0,1.0,1.0,1.0,1.0,1.0
693,3300000256_11,1.0,1.0,1.0,1.0,1.0,1.0,1.0
694,3300000256_7,1.0,1.0,1.0,1.0,1.0,1.0,0.0
695,3300000256_8,1.0,1.0,1.0,1.0,0.0,0.0,0.0
696,3300000256_9,1.0,1.0,1.0,1.0,1.0,1.0,1.0
697,3300000257_4,1.0,1.0,1.0,1.0,0.0,0.0,0.0
698,3300000257_6,1.0,1.0,1.0,1.0,1.0,1.0,1.0
699,3300000258_3,1.0,1.0,1.0,1.0,1.0,1.0,1.0
700,3300000259_3,1.0,1.0,1.0,1.0,1.0,1.0,1.0
701,3300000260_3,1.0,1.0,1.0,1.0,1.0,1.0,1.0
702,3300000261_3,1.0,1.0,1.0,1.0,1.0,1.0,1.0
703,3300000262_3,1.0,1.0,1.0,1.0,1.0,1.0,0.0
704,3300000262_7,1.0,1.0,1.0,1.0,1.0,1.0,0.0
705,3300000264_2,1.0,1.0,1.0,1.0,1.0,1.0,1.0
706,3300000266_3,1.0,1.0,1.0,1.0,1.0,1.0,1.0
707,3300000271_14,1.0,1.0,1.0,1.0,1.0,1.0,1.0
708,3300000271_5,1.0,1.0,1.0,1.0,1.0,1.0,1.0
709,3300000271_6,1.0,1.0,1.0,1.0,1.0,1.0,1.0
710,3300000271_8,1.0,1.0,1.0,1.0,1.0,1.0,1.0
711,3300000271_9,1.0,1.0,1.0,1.0,1.0,1.0,1.0
712,3300000313_10,1.0,1.0,1.0,1.0,1.0,1.0,1.0
713,3300000313_7,1.0,1.0,1.0,1.0,1.0,1.0,1.0
714,3300000313_9,1.0,1.0,1.0,1.0,1.0,0.0,0.0
715,3300000318_11,1.0,1.0,1.0,1.0,1.0,1.0,1.0
716,3300000318_14,1.0,1.0,1.0,1.0,1.0,1.0,1.0
717,3300000318_23,1.0,1.0,1.0,1.0,1.0,1.0,1.0
718,3300000318_6,1.0,1.0,1.0,1.0,1.0,1.0,1.0
719,3300000318_7,1.0,1.0,1.0,1.0,1.0,1.0,1.0
720,3300000322_3,1.0,1.0,1.0,1.0,1.0,1.0,1.0
721,3300000322_5,1.0,1.0,1.0,1.0,1.0,1.0,1.0
722,3300000323_4,1.0,1.0,1.0,1.0,1.0,1.0,1.0
723,3300000324_10,1.0,1.0,1.0,1.0,1.0,1.0,1.0
724,3300000324_12,1.0,1.0,1.0,1.0,1.0,0.0,0.0
725,3300000324_13,1.0,1.0,1.0,1.0,1.0,1.0,0.0
726,3300000324_17,1.0,1.0,1.0,1.0,1.0,1.0,1.0
727,3300000324_7,1.0,1.0,1.0,1.0,1.0,1.0,0.0
728,3300000325_13,1.0,1.0,1.0,1.0,1.0,1.0,1.0
729,3300000325_16,1.0,1.0,1.0,1.0,1.0,1.0,1.0
730,3300000325_20,1.0,1.0,1.0,1.0,1.0,0.0,0.0
731,3300000325_7,1.0,1.0,1.0,1.0,1.0,1.0,0.0
732,3300000325_9,1.0,1.0,1.0,1.0,0.0,0.0,0.0
733,3300000333_4,1.0,1.0,1.0,1.0,1.0,0.0,0.0
734,3300000342_10,1.0,1.0,1.0,1.0,1.0,1.0,1.0
735,3300000342_11,1.0,1.0,1.0,1.0,1.0,1.0,0.0
736,3300000342_16,1.0,1.0,1.0,0.0,0.0,0.0,0.0
737,3300000342_17,1.0,1.0,1.0,1.0,1.0,1.0,1.0
738,3300000342_4,1.0,1.0,1.0,1.0,1.0,1.0,1.0
739,3300000342_5,1.0,1.0,1.0,1.0,1.0,1.0,1.0
740,3300000342_7,1.0,1.0,1.0,1.0,1.0,1.0,0.0
741,3300000342_8,1.0,1.0,1.0,1.0,0.0,0.0,0.0
742,3300000342_9,1.0,1.0,1.0,1.0,1.0,1.0,1.0
743,3300000347_2,1.0,1.0,1.0,1.0,1.0,1.0,0.0
744,3300000347_5,1.0,1.0,1.0,1.0,1.0,1.0,0.0
745,3300000347_6,1.0,1.0,1.0,1.0,0.0,0.0,0.0
746,3300000347_7,1.0,1.0,1.0,1.0,1.0,0.0,0.0
747,3300000350_13,1.0,1.0,1.0,1.0,1.0,1.0,0.0
748,3300000350_15,1.0,1.0,1.0,1.0,1.0,1.0,1.0
749,3300000350_31,1.0,1.0,1.0,1.0,1.0,1.0,0.0
750,3300000350_6,1.0,1.0,1.0,1.0,1.0,1.0,1.0
751,3300000350_9,1.0,1.0,1.0,1.0,1.0,0.0,0.0
